id,eo_number,president,pres_party,beg_term,end_term,signed_date,year,month,day,congress,divided,commemorative,description,pap_majortopic,pap_subtopic,majortopic,subtopic
933,10459,EISENHOWER,200,0,0,19530602,1953,6,2,83,0,0,"Amendment of Executive Order No. 10422 of January 9, 1953, prescribing procedures for making available to the Secretary General of the United Nations certain information concerning United States citizens employed or being considered for employment on the",19,1926,19,1926
934,10460,EISENHOWER,200,0,0,19530616,1953,6,16,83,0,0,Providing for the performance by the Director of Defense Mobilization of certain functions relating to telecommunications,16,1604,16,1604
935,10461,EISENHOWER,200,0,0,19530617,1953,6,17,83,0,0,Delegating and transferring certain functions and affairs to the Office of Defense Mobilization provided for in Reorganization Plan No. 3 of 1953,16,1604,16,1604
936,10462,EISENHOWER,200,0,0,19530619,1953,6,19,83,0,0,Delegation of certain functions of the President to the Housing and Home Finance Administrator,16,1608,16,1608
937,10463,EISENHOWER,200,0,0,19530625,1953,6,25,83,0,0,Amendment of Section 6.4 of Civil Service Rule VI,20,2004,20,2004
938,10464,EISENHOWER,200,0,0,19530625,1953,6,25,83,0,0,Delegation of functions of the President respecting the transfer of wheat to Pakistan,19,1901,19,1901
939,10465,EISENHOWER,200,0,0,19530630,1953,6,30,83,0,0,"Suspension of certain provisions of the Officer Personnel Act of 1947, as amended, which relate to Officers of the Marine Corps",16,1608,16,1608
940,10466,EISENHOWER,200,0,0,19530630,1953,6,30,83,0,0,Continuing in effect certain appointments as Commissioned Officers and Warrant Officers of the Army and of the Air Force,16,1608,16,1608
941,10467,EISENHOWER,200,0,0,19530630,1953,6,30,83,0,0,"Further providing for the administration of the Defense Production Act of 1950, as amended",16,1600,16,1600
942,10468,EISENHOWER,200,0,0,19530707,1953,7,7,83,0,0,"Appointment of William C. Strand, Director Office of Territories, Department of the Interior, as Administrator of the Puerto Rico Reconstruction Administration",20,2005,20,2005
943,10469,EISENHOWER,200,0,0,19530711,1953,7,11,83,0,0,Amending the Selective Service regulations,16,1608,16,1608
944,10470,EISENHOWER,200,0,0,19530717,1953,7,17,83,0,0,"Amending Executive Order No. 10408, transferring the administration of a certain portion of the Trust Territory of the Pacific Islands from the Secretary of the Interior to the Secretary of the Navy",21,2105,21,2105
945,10471,EISENHOWER,200,0,0,19530717,1953,7,17,83,0,0,Authorizing the heads of departments and agencies to grant leaves of absence to certain persons,20,2004,20,2004
946,10472,EISENHOWER,200,0,0,19530720,1953,7,20,83,0,0,Establishing the National Agricultural Advisory Commission,4,400,4,400
947,10473,EISENHOWER,200,0,0,19530722,1953,7,22,83,0,0,Amendment of the Foreign Service regulations relating to United States Foreign Service fees,19,1929,19,1929
948,10474,EISENHOWER,200,0,0,19530731,1953,7,31,83,0,1,The Honorable Robert A. Taft,20,2099,20,2099
949,10475,EISENHOWER,200,0,0,19530731,1953,7,31,83,0,0,"Administration of the Housing and Rent Act of 1947, as amended",14,1406,14,1406
950,10476,EISENHOWER,200,0,0,19530801,1953,8,1,83,0,0,Administration of foreign aid and foreign information functions,19,1900,19,1900
951,10477,EISENHOWER,200,0,0,19530801,1953,8,1,83,0,0,Authorizing the Director of the United States Information Agency to exercise certain authority available by law to the Secretary of State and the Director of the Foreign Operations Administration,19,1929,19,1929
952,10478,EISENHOWER,200,0,0,19530805,1953,8,5,83,0,0,"Delegating to the Secretary of Defense the authority of the President to order certain members of reserve components of the  Armed Forces into active federal service and to prescribe regulations governing the appointment, reappointment, and promotion of s",16,1612,16,1612
953,10479,EISENHOWER,200,0,0,19530813,1953,8,13,83,0,0,Establishing the Government Contract Committee,20,2007,20,2007
954,10480,EISENHOWER,200,0,0,19530814,1953,8,14,83,0,0,Further providing for the administration of the Defense Mobilization Program,16,1604,16,1604
955,10481,EISENHOWER,200,0,0,19530815,1953,8,15,83,0,0,Designation of certain Officers of the Department of Agriculture to act as Secretary of Agriculture,4,400,4,400
956,10482,EISENHOWER,200,0,0,19530815,1953,8,15,83,0,0,Providing for an additional member of the Government Contract Committee,20,2007,20,2007
957,10483,EISENHOWER,200,0,0,19530902,1953,9,2,83,0,0,Establishing the Operations Coordinating Board,16,1603,16,1603
958,10484,EISENHOWER,200,0,0,19530903,1953,9,3,83,0,0,Providing for the administration of the President's Management Improvement Fund,20,2002,20,2002
959,10485,EISENHOWER,200,0,0,19530903,1953,9,3,83,0,0,Providing for the performance of certain functions heretofore performed by the President with respect to electric power and natural gas facilities located on the borders of the United States,8,800,8,800
960,10486,EISENHOWER,200,0,0,19530912,1953,9,12,83,0,0,Providing for the establishment of the advisory committee on Government Housing Policies and Programs,14,1400,14,1400
961,10487,EISENHOWER,200,0,0,19530916,1953,9,16,83,0,0,Providing for the administration of the Refugee Relief Act of 1953,19,1901,19,1901
962,10488,EISENHOWER,200,0,0,19530923,1953,9,23,83,0,0,"Providing for the issuance of regulations governing the purchase, custody, transfer, or sale of foreign exchange by the United States",18,1808,18,1808
963,10489,EISENHOWER,200,0,0,19530926,1953,9,26,83,0,0,"Providing for the administration of certain loan and loan guarantee functions under the Defense Production Act of 1950, as amended",16,1600,16,1600
964,10490,EISENHOWER,200,0,0,19531001,1953,10,1,83,0,0,Creating a Board of Inquiry to report on certain labor disputes affecting the maritime industry of the United States,10,1007,10,1007
965,10491,EISENHOWER,200,0,0,19531013,1953,10,13,83,0,0,"Amendment of Executive Order No. 10450 of April 27, 1953, relating to security requirements for government employment",20,2004,20,2004
966,10492,EISENHOWER,200,0,0,19531014,1953,10,14,83,0,1,Establishing a seal for the National Advisory Committee for Aeronautics,10,1003,10,1003
967,10493,EISENHOWER,200,0,0,19531014,1953,10,14,83,0,0,Delegating certain functions of the President to the Administrator of the Small Business Administration,15,1521,15,1521
968,10494,EISENHOWER,200,0,0,19531014,1953,10,14,83,0,0,Disposition of functions remaining under Title IV of the Defense Production Act,16,1600,16,1600
969,10495,EISENHOWER,200,0,0,19531014,1953,10,14,83,0,0,"Prescribing the order of succession of Officers to act as Secretary of Defense, Secretary of the Army, Secretary of the Navy, and Secretary of the Air Force",16,1600,16,1600
970,10496,EISENHOWER,200,0,0,19531014,1953,10,14,83,0,0,Restoring certain lands reserved for military purposes to the jurisdiction of the Territory of Hawaii,16,1611,16,1611
971,10497,EISENHOWER,200,0,0,19531027,1953,10,27,83,0,0,Amendment of the regulations relating to Commissioned Officers and employees of the Public Health Service,3,325,3,325
972,10498,EISENHOWER,200,0,0,19531104,1953,11,4,83,0,0,Delegating to the Secretaries of the military departments and the Secretary of the Treasury certain authority vested in the President by the Uniform Code of Military Justice,16,1608,16,1608
973,10499,EISENHOWER,200,0,0,19531104,1953,11,4,83,0,0,Delegating functions conferred upon the President by Section 8 of the Uniformed Services Contingency Option Act of 1953,16,1608,16,1608
974,10500,EISENHOWER,200,0,0,19531104,1953,11,4,83,0,0,Designation of the Power Authority of the State of New York and establishment of the United States section of the St. Lawrence River Joint Board of Engineers,21,2104,21,2104
975,10501,EISENHOWER,200,0,0,19531105,1953,11,5,83,0,0,Safeguarding official information in the interest of the defense of the United States,16,1603,16,1603
976,10502,EISENHOWER,200,0,0,19531201,1953,12,1,83,0,0,Suspending certain statutory provisions relating to employment in the Canal Zone,19,1915,19,1915
977,10503,EISENHOWER,200,0,0,19531201,1953,12,1,83,0,0,"Amendment of Executive Order No. 10011, as amended, authorizing the Secretary of State to exercise certain powers of the President with respect to the granting of allowances and allotments to. . .",19,1929,19,1929
978,10504,EISENHOWER,200,0,0,19531201,1953,12,1,83,0,0,"Transferring certain functions, powers, and duties to the Small Business Administration",15,1521,15,1521
979,10505,EISENHOWER,200,0,0,19531210,1953,12,10,83,0,0,Amending the Selective Service regulations,16,1608,16,1608
980,10506,EISENHOWER,200,0,0,19531210,1953,12,10,83,0,0,Delegating certain functions of the President under the Public Health Service Act,3,300,3,300
981,10507,EISENHOWER,200,0,0,19531210,1953,12,10,83,0,0,"Further amendment of Executive Order No. 9805, prescribing regulations governing payment of certain travel and transportation expenses",20,2004,20,2004
982,10508,EISENHOWER,200,0,0,19531214,1953,12,14,83,0,0,"Excusing federal employees from duty one-half day on December 24, 1953, and one-half day on December 31, 1953",20,2030,20,2030
983,10509,EISENHOWER,200,0,0,19531216,1953,12,16,83,0,0,"Creating and Emergency Board to investigate a dispute between the Railway Express Agency, Inc., and certain of its employees",10,1005,10,1005
984,10510,EISENHOWER,200,0,0,19531217,1953,12,17,83,0,1,"Establishing a seal for the Department of Health, Education, and Welfare",3,300,3,300
985,10511,EISENHOWER,200,0,0,19531228,1953,12,28,83,0,0,"Creating an Emergency Board to investigate disputes between the Akron, Canton and Youngstown Railroad Company and other carriers and certain of their employees",10,1005,10,1005
986,10512,EISENHOWER,200,0,0,19540119,1954,1,19,83,0,0,"Revocation of Executive Order No. 9047, exempting certain Officers and employees of the government from automatic separation from the service",20,2004,20,2004
987,10513,EISENHOWER,200,0,0,19540119,1954,1,19,83,0,0,Designating certain Officers to act as Secretary of Labor,5,500,5,500
988,10514,EISENHOWER,200,0,0,19540119,1954,1,19,83,0,0,"Revocation of Executive Order No. 2414 of June 30, 1916",10,1005,10,1005
989,10515,EISENHOWER,200,0,0,19540122,1954,1,22,83,0,0,"Amendment of Executive Order No. 10739 of August 2, 1952, suspending the operation of certain provisions of the Officer Personnel Act of 1947 applicable to the retirement of Colonels of the . . .",2,204,2,204
990,10516,EISENHOWER,200,0,0,19540126,1954,1,26,83,0,0,"Transferring certain lands to the Secretary of Agriculture for use, administration, and disposition under Title III of the Bankhead-Jones Farm Tenant Act",21,2103,21,2103
991,10517,EISENHOWER,200,0,0,19540210,1954,2,10,83,0,0,"Designating the Honorable A. Cecil Snyder to act, under certain circumstances, as Judge of the United States District Court for the District of Puerto Rico during the year 1954",21,2105,21,2105
992,10518,EISENHOWER,200,0,0,19540211,1954,2,11,83,0,0,"Inspection of returns by the Special Committee of the House of Representatives authorized by House Resolution 217, 83rd Congress, to investigate tax-exempt foundations",20,2009,20,2009
993,10519,EISENHOWER,200,0,0,19540305,1954,3,5,83,0,0,"Specification of laws from which functions authorized by Mutual Security Act of 1951, as amended, shall be exempt",16,1602,16,1602
994,10520,EISENHOWER,200,0,0,19540310,1954,3,10,83,0,0,Transferring certain lands from the Department of Agriculture to the Department of the Army,21,2100,21,2100
995,10521,EISENHOWER,200,0,0,19540317,1954,3,17,83,0,0,Administration of Scientific research by agencies of the federal government,17,1798,17,1798
996,10522,EISENHOWER,200,0,0,19540326,1954,3,26,83,0,0,Authorizing the Director of the United States Information Agency to carry out certain functions of the Board of Foreign Service,19,1929,19,1929
997,10523,EISENHOWER,200,0,0,19540326,1954,3,26,83,0,1,"Designating March 31, 1954, as the Day for Dedication of the Memorial to Major General George W. Goethals and excusing federal employees on the Isthmus of Panama from duty on that day",20,2099,20,2099
998,10524,EISENHOWER,200,0,0,19540331,1954,3,31,83,0,0,Delegating certain functions of the President respecting school-construction assistance,6,600,6,600
999,10525,EISENHOWER,200,0,0,19540401,1954,4,1,83,0,0,Transferring from the Secretary of the Navy to the Secretary of the Interior interest in and control over certain funds,8,803,8,803
1000,10526,EISENHOWER,200,0,0,19540417,1954,4,17,83,0,0,Transferring certain lands in Mississippi from the Department of Agriculture to the Department of the Army,21,2103,21,2103
1001,10527,EISENHOWER,200,0,0,19540419,1954,4,19,83,0,0,"Inspection of income, excess-profits, declared value excess-profits, capital stock, estate, and gift tax returns by the Senate Committee on Banking and Currency",20,2009,20,2009
1002,10528,EISENHOWER,200,0,0,19540422,1954,4,22,83,0,0,"Addition of the Marginal Wharf Area to Sand Island Military Reservation, Territory of Hawaii",16,1611,16,1611
1003,10529,EISENHOWER,200,0,0,19540422,1954,4,22,83,0,0,Participation by federal employees in state and local civil defense pre-emergency training programs,16,1615,16,1615
1004,10530,EISENHOWER,200,0,0,19540510,1954,5,10,83,0,0,Providing for the performance of certain functions vested in or subject to the approval of the President,20,2002,20,2002
1005,10531,EISENHOWER,200,0,0,19540527,1954,5,27,83,0,0,"Amendment of Executive Order No. 10450 of April 27, 1953, as Amended, relating to security requirements for government employment",20,2004,20,2004
1006,10532,EISENHOWER,200,0,0,19540528,1954,5,28,83,0,0,"Amendment of the list of communicable diseases contained in Executive Order No. 9708 of March 26, 1946",3,331,3,331
1007,10533,EISENHOWER,200,0,0,19540603,1954,6,3,83,0,0,"Designation the Organization of American States as a Public International Organization entitled to enjoy certain privileges, exemptions, and immunities",19,1926,19,1926
1008,10534,EISENHOWER,200,0,0,19540609,1954,6,9,83,0,0,Providing for the supervision and direction of the Saint Lawrence Seaway Development Corporation,21,2104,21,2104
1009,10535,EISENHOWER,200,0,0,19540609,1954,6,9,83,0,0,Authorizing the Civil Service Commission to confer a competitive status upon persons who failed to acquire such status under certain Executive Orders because of administrative error,20,2004,20,2004
1010,10536,EISENHOWER,200,0,0,19540609,1954,6,9,83,0,0,Authorizing certain functions of heads of departments and agencies under Section 16 of the Federal Airport Act to be performed without the approval of the President,10,1003,10,1003
