id,year,Deflator,amount,chngdllr,pctChng,amount_nominal,TrueCode,majorfunction,subfunction,FunctionName,IsItMajorFunction,IsItSubFunction,IsItSubSubFunction,programmatic,discretionary,mandatory,Congress
1060,1956,0.1582,1871,-761.895,-28.94737842,296,270 Ener,270,,Energy,1,0,0,0,0,0,84
1061,1956,0.1582,0,0,,0,270 TF/R,270,270.1,Energy- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1062,1956,0.1582,1871,-761.895,-28.94737842,296,271 ESup,270,271,Energy Supply,0,1,0,0,0,0,84
1063,1956,0.1582,0,0,,0,272 ECon,270,272,Energy Conservation,0,1,0,1,1,0,84
1064,1956,0.1582,0,0,,0,274 EPrp,270,274,Emergency Energy Preparedness,0,1,0,1,1,0,84
1065,1956,0.1582,0,0,,0,276 EInf,270,276,"Energy Information, Policy, and Regulation",0,1,0,1,1,0,84
1066,1956,0.1582,9753,2302.11,30.89665817,1543,300 NatR,300,,Natural Resources,1,0,0,0,0,0,84
1067,1956,0.1582,0,0,,0,300 TF/R,300,300.1,Natural Resources- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1068,1956,0.1582,5063,1684.48,49.86619301,801,301 Watr,300,301,Water Resources,0,1,0,1,1,0,84
1069,1956,0.1582,3704,416.234,12.6630362,586,302 Land,300,302,Conservation and Land Management,0,1,0,1,1,0,84
1070,1956,0.1582,493,84.4865,20.70747549,78,303 Recr,300,303,Recreational Resources,0,1,0,1,1,0,84
1071,1956,0.1582,0,0,,0,304 Polu,300,304,Pollution Control and Abatement,0,1,0,1,1,0,84
1072,1956,0.1582,493,116.912,31.09361702,78,306 Othr,300,306,Other Natural Resources,0,1,0,1,1,0,84
1073,1956,0.1582,15992,3301.1,26.01134662,2530,350 Agri,350,,Agriculture,1,0,0,0,0,0,84
1074,1956,0.1582,0,0,,0,350 TF/R,350,350.1,Agriculture- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1075,1956,0.1582,14709,3159.29,27.35552862,2327,351 FInc,350,351,Farm Income Stabilization,0,1,0,1,0,1,84
1076,1956,0.1582,1283,141.811,12.42865907,203,352 AgRe,350,352,Agricultural Research and Services,0,1,0,1,1,0,84
1077,1956,0.1582,10189,1784.96,21.2394098,1612,370 Comr,370,,Commerce and Housing Credit,1,0,0,0,0,0,84
1078,1956,0.1582,0,0,,0,370 TF/R,370,370.1,Commerce and Housing Credit- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1079,1956,0.1582,6611,1157.93,21.23473317,1046,371 Mort,370,371,Mortgage Credit,0,1,0,0,0,0,84
1080,1956,0.1582,2970,616.837,26.2037808,470,372 Post,370,372,Postal Service,0,1,0,0,0,0,84
1081,1956,0.1582,0,0,,0,373 DepI,370,373,Deposit Insurance,0,1,0,0,0,0,84
1082,1956,0.1582,606,10.199,1.711241611,96,376 Othr,370,376,Other Advancement of Commerce,0,1,0,1,1,0,84
1083,1956,0.1582,17421,7420.99,74.2099,2756,400 TRNS,400,,Transportation,1,0,0,0,0,0,84
1084,1956,0.1582,0,0,,0,400 TF/R,400,400.1,Transportation- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1085,1956,0.1582,13065,7657.18,141.5898669,2067,401 GTrn,400,401,Ground Transportation,0,1,0,1,1,0,84
1086,1956,0.1582,1580,412.963,35.38671808,250,402 AirT,400,402,Air Transportation,0,1,0,1,1,0,84
1087,1956,0.1582,2774,-649.156,-18.95899533,439,403 WTrn,400,403,Water Transportation,0,1,0,1,1,0,84
1088,1956,0.1582,0,0,,0,407 OthT,400,407,Other Transportation,0,1,0,1,1,0,84
1089,1956,0.1582,2420,2265.34,1461.509677,383,450 CDev,450,,Community and Regional Development,1,0,0,0,0,0,84
1090,1956,0.1582,0,0,,0,450 TF/R,450,450.1,Community and Regional Development- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1091,1956,0.1582,2010,1919.32,2132.577778,318,451 CDev,450,451,Community Development,0,1,0,1,1,0,84
1092,1956,0.1582,6,6.32111,,1,452 RDev,450,452,Area and Regional Development,0,1,0,1,1,0,84
1093,1956,0.1582,404,339.7,530.78125,64,453 DRef,450,453,Disaster Relief and Insurance,0,1,0,1,1,0,84
1094,1956,0.1582,4823,140.778,3.006791969,763,500 Educ,500,,"Education, Training, Employment, Social Services",1,0,0,0,0,0,84
1095,1956,0.1582,0,0,,0,500 TF/R,500,500.1,"Education, Training, Employment, Social Services- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,84
1096,1956,0.1582,1264,-596.997,-32.07936593,200,501 ElEd,500,501,"Elementary, Secondary, and Vocational Education",0,1,0,1,1,0,84
1097,1956,0.1582,69,-27.744,-28.60206186,11,502 HiEd,500,502,Higher Education,0,1,0,1,0,1,84
1098,1956,0.1582,259,-58.6035,-18.48690852,41,503 Resh,500,503,Research and General Education Aids,0,1,0,1,1,0,84
1099,1956,0.1582,2863,762.297,36.28257972,453,504 Trng,500,504,Training and Employment,0,1,0,1,1,0,84
1100,1956,0.1582,82,-2.13163,-2.537654762,13,505 Othr,500,505,Other Labor Services,0,1,0,1,1,0,84
1101,1956,0.1582,284,63.9572,29.07145455,45,506 SoSv,500,506,Social Services,0,1,0,1,1,0,84
1102,1956,0.1582,2920,916.463,45.75451822,462,550 Heth,550,,Health,1,0,0,0,0,0,84
1103,1956,0.1582,0,0,,0,550 TF/R,550,550.1,Health- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1104,1956,0.1582,2825,905.952,47.20958833,447,551 Hlth,550,551,Health Care Services,0,1,0,1,0,1,84
1105,1956,0.1582,0,0,,0,552 HRes,550,552,Health Research and Training,0,1,0,1,1,0,84
1106,1956,0.1582,94,10.5106,12.51261905,15,554 Osha,550,554,Consumer and Occupational Health and Safety,0,1,0,1,1,0,84
1107,1956,0.1582,0,0,,0,571 MedC,571,,Medicare,1,1,0,1,0,1,84
1108,1956,0.1582,26175,-3512.99,-11.83303018,4141,600 IncS,600,,Income Security,1,0,0,0,0,0,84
1109,1956,0.1582,0,0,,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1110,1956,0.1582,3204,-588.97,-15.52781439,507,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,84
1111,1956,0.1582,3862,1073.61,38.50824964,611,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,84
1112,1956,0.1582,8805,-3937.88,-30.9022993,1393,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,84
1113,1956,0.1582,619,126.603,25.73231707,98,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,84
1114,1956,0.1582,524,-13.6097,-2.529684015,83,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,84
1115,1956,0.1582,9159,-172.744,-1.851093013,1449,609 Othr,600,609,Other income security,0,1,0,1,0,1,84
1116,1956,0.1582,43855,7960.94,22.17902714,6938,651 SSec,651,,Social Security,1,1,0,1,0,1,84
1117,1956,0.1582,34311,1911.52,5.899935183,5428,700 Vets,700,,Veterans' Benefits and Services,1,0,0,0,0,0,84
1118,1956,0.1582,0,0,,0,700 TF/R,700,700.1,Veterans' Benefits and Services- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1119,1956,0.1582,22345,490.399,2.243978219,3535,701 VetI,700,701,Income Security for Veterans,0,1,0,1,0,1,84
1120,1956,0.1582,5853,1372.16,30.62173622,926,702 VetE,700,702,"Veterans Education, Training, and  Rehabilitation",0,1,0,1,0,1,84
1121,1956,0.1582,4981,91.2831,1.867111884,788,703 Hosp,700,703,Hospital and Medical Care for Veterans,0,1,0,1,1,0,84
1122,1956,0.1582,0,0,,0,704 VetH,700,704,Veterans Housing,0,1,0,0,0,0,84
1123,1956,0.1582,1131,-42.3211,-3.607936914,179,705 VetO,700,705,Other Veterans Benefits and Services,0,1,0,1,1,0,84
1124,1956,0.1582,1599,120.642,8.162516915,253,750 Just,750,,Justice Administration,1,0,0,0,0,0,84
1125,1956,0.1582,0,0,,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1126,1956,0.1582,1150,93.3737,8.83384106,182,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,84
1127,1956,0.1582,233,6.90321,3.054517699,37,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,84
1128,1956,0.1582,214,20.3653,10.49757732,34,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,84
1129,1956,0.1582,0,0,,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,84
1130,1956,0.1582,9892,2570.88,35.11651414,1565,800 Govt,800,,General Government,1,0,0,0,0,0,84
1131,1956,0.1582,1169,559.808,91.92249589,185,801 Lege,800,801,Legislative Functions,0,1,0,1,1,0,84
1132,1956,0.1582,75,-1.96766,-2.555402597,12,802 Exec,800,802,Executive Direction and Management,0,1,0,1,1,0,84
1133,1956,0.1582,2970,98.0305,3.413318245,470,803 Fisc,800,803,Central Fiscal Operations,0,1,0,1,1,0,84
1134,1956,0.1582,1213,240.891,24.78302469,192,804 Prop,800,804,General Property and Records Management,0,1,0,1,1,0,84
1135,1956,0.1582,2130,1390.92,188.2165088,337,805 Pers,800,805,Central Personnel Management,0,1,0,1,1,0,84
1136,1956,0.1582,1953,72.5493,3.859005319,309,806 Asst,800,806,General Purpose Fiscal Assistance,0,1,0,1,1,0,84
1137,1956,0.1582,379,210.655,125.389881,60,808 Othr,800,808,Other General Government,0,1,0,1,1,0,84
1138,1956,0.1582,0,0,,0,809 Dedu,800,809,Deductions for Offsetting Receipts,0,1,0,0,0,0,84
1139,1956,0.1582,43280,1536.17,3.679977961,6847,900 NetI,900,,Net Interest,1,0,0,0,0,0,84
1140,1956,0.1582,42901,1591.4,3.852335996,6787,901 Inte,900,901,Interest on the Public Debt,0,1,0,1,0,1,84
1141,1956,0.1582,0,0,,0,902 OnBT,900,902,Interest Received by On-budget Trust Funds,0,1,0,0,0,0,84
1142,1956,0.1582,0,0,,0,903 OfBT,900,903,Interest Received by Off-budget Trust Funds,0,1,0,0,0,0,84
1143,1956,0.1582,379,-55.2339,-12.72670507,60,908 Othr,900,908,Other Interest,0,1,0,0,0,0,84
1144,1956,0.1582,0,0,,0,909 Invst,900,909,Other Investment Income,0,1,0,0,0,0,84
1145,1956,0.1582,0,0,,0,950 Undt,950,,Undistributed Offsetting Receipts,1,0,0,0,0,0,84
1146,1956,0.1582,0,0,,0,951 EmpO,950,951,"Employer Share, Employee Retirement (On-budget)",0,1,0,0,0,0,84
1147,1956,0.1582,0,0,,0,952 EmpF,950,952,"Employer Share, Employee Retirement (Off-budget)",0,1,0,0,0,0,84
1148,1956,0.1582,0,0,,0,953 Rent,950,953,Rents and Royalties on the Outer Continental Shelf,0,1,0,0,0,0,84
1149,1956,0.1582,0,0,,0,954 Sale,950,954,Sale of Major Assets,0,1,0,0,0,0,84
1150,1956,0.1582,0,0,,0,959 Recp,950,959,Other Undistributed Offsetting Receipts,0,1,0,0,0,0,84
1151,1957,0.1641,509732,42551.1,9.10805448,83647,Totl BA,0,0,Total Budget Authority,0,0,0,0,0,0,85
1152,1957,0.1641,233638,12506.5,5.655697302,38340,050 Defs,50,,National Defense,1,0,0,0,0,0,85
1153,1957,0.1641,0,0,,0,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1154,1957,0.1641,220932,11159.9,5.320014111,36255,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,85
1155,1957,0.1641,67349,67349.2,,11052,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,85
1156,1957,0.1641,59317,59317.5,,9734,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,85
1157,1957,0.1641,68823,68823.9,,11294,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,85
1158,1957,0.1641,13315,13315.1,,2185,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,85
1159,1957,0.1641,11669,11669.7,,1915,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,85
1160,1957,0.1641,0,0,,0,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,85
1161,1957,0.1641,457,457.038,,75,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,85
1162,1957,0.1641,11956,4503.53,60.43384326,1962,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,85
1163,1957,0.1641,749,-3156.9,-80.8218126,123,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,85
1164,1957,0.1641,26514,5768.43,27.80636298,4351,150 IAff,150,,International Affairs,1,0,0,0,0,0,85
1165,1957,0.1641,0,0,,0,150 TF/R,150,150.1,International Affairs- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1166,1957,0.1641,4759,-6928.44,-59.28330624,781,151 IDev,150,151,International Development and Humanitarian Assistance,0,1,0,1,1,0,85
1167,1957,0.1641,19622,12296,167.8405678,3220,152 ISec,150,152,International Security Assistance,0,1,0,1,1,0,85
1168,1957,0.1641,1249,440.136,54.40494438,205,153 forn,150,153,Conduct of Foreign Affairs,0,1,0,1,1,0,85
1169,1957,0.1641,883,181.964,25.95777461,145,154 Info,150,154,Foreign Information and Exchange Activities,0,1,0,1,1,0,85
1170,1957,0.1641,0,-221.239,-100,0,155 IFin,150,155,International Financial Programs,0,1,0,0,0,0,85
1171,1957,0.1641,719,-77.3864,-9.721909548,118,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,85
1172,1957,0.1641,0,0,,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,85
1173,1957,0.1641,243,-91.2652,-27.24334328,40,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,85
1174,1957,0.1641,475,13.8787,3.010563991,78,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,85
1175,1957,0.1641,3400,1529.32,81.73810796,558,270 Ener,270,,Energy,1,0,0,0,0,0,85
1176,1957,0.1641,0,0,,0,270 TF/R,270,270.1,Energy- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1177,1957,0.1641,3400,1529.32,81.73810796,558,271 ESup,270,271,Energy Supply,0,1,0,0,0,0,85
1178,1957,0.1641,0,0,,0,272 ECon,270,272,Energy Conservation,0,1,0,1,1,0,85
1179,1957,0.1641,0,0,,0,274 EPrp,270,274,Emergency Energy Preparedness,0,1,0,1,1,0,85
1180,1957,0.1641,0,0,,0,276 EInf,270,276,"Energy Information, Policy, and Regulation",0,1,0,1,1,0,85
1181,1957,0.1641,10859,1105.76,11.3376397,1782,300 NatR,300,,Natural Resources,1,0,0,0,0,0,85
1182,1957,0.1641,0,0,,0,300 TF/R,300,300.1,Natural Resources- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1183,1957,0.1641,5313,250.622,4.950069129,872,301 Watr,300,301,Water Resources,0,1,0,1,1,0,85
1184,1957,0.1641,4223,518.863,14.00818035,693,302 Land,300,302,Conservation and Land Management,0,1,0,1,1,0,85
1185,1957,0.1641,847,353.998,71.80486815,139,303 Recr,300,303,Recreational Resources,0,1,0,1,1,0,85
1186,1957,0.1641,0,0,,0,304 Polu,300,304,Pollution Control and Abatement,0,1,0,1,1,0,85
1187,1957,0.1641,475,-17.7268,-3.595699797,78,306 Othr,300,306,Other Natural Resources,0,1,0,1,1,0,85
1188,1957,0.1641,26167,10174.6,63.62306153,4294,350 Agri,350,,Agriculture,1,0,0,0,0,0,85
1189,1957,0.1641,0,0,,0,350 TF/R,350,350.1,Agriculture- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1190,1957,0.1641,24570,9861.16,67.04167516,4032,351 FInc,350,351,Farm Income Stabilization,0,1,0,1,0,1,85
1191,1957,0.1641,1596,313.402,24.42727981,262,352 AgRe,350,352,Agricultural Research and Services,0,1,0,1,1,0,85
1192,1957,0.1641,20048,9859.12,96.76239081,3290,370 Comr,370,,Commerce and Housing Credit,1,0,0,0,0,0,85
1193,1957,0.1641,0,0,,0,370 TF/R,370,370.1,Commerce and Housing Credit- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1194,1957,0.1641,15740,9128.52,138.0807745,2583,371 Mort,370,371,Mortgage Credit,0,1,0,0,0,0,85
1195,1957,0.1641,3193,222.252,7.483232323,524,372 Post,370,372,Postal Service,0,1,0,0,0,0,85
1196,1957,0.1641,0,0,,0,373 DepI,370,373,Deposit Insurance,0,1,0,0,0,0,85
1197,1957,0.1641,1115,508.347,83.88564356,183,376 Othr,370,376,Other Advancement of Commerce,0,1,0,1,1,0,85
1198,1957,0.1641,10743,-6677.54,-38.33040583,1763,400 TRNS,400,,Transportation,1,0,0,0,0,0,85
1199,1957,0.1641,0,0,,0,400 TF/R,400,400.1,Transportation- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1200,1957,0.1641,6221,-6843.92,-52.38362036,1021,401 GTrn,400,401,Ground Transportation,0,1,0,1,1,0,85
1201,1957,0.1641,1797,217.406,13.75987342,295,402 AirT,400,402,Air Transportation,0,1,0,1,1,0,85
1202,1957,0.1641,2723,-51.0196,-1.839206921,447,403 WTrn,400,403,Water Transportation,0,1,0,1,1,0,85
1203,1957,0.1641,0,0,,0,407 OthT,400,407,Other Transportation,0,1,0,1,1,0,85
1204,1957,0.1641,4466,2045.8,84.53719008,733,450 CDev,450,,Community and Regional Development,1,0,0,0,0,0,85
1205,1957,0.1641,0,0,,0,450 TF/R,450,450.1,Community and Regional Development- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1206,1957,0.1641,1304,-706.031,-35.1259204,214,451 CDev,450,451,Community Development,0,1,0,1,1,0,85
1207,1957,0.1641,0,-6.32111,-100,0,452 RDev,450,452,Area and Regional Development,0,1,0,1,1,0,85
1208,1957,0.1641,3162,2758.15,682.710396,519,453 DRef,450,453,Disaster Relief and Insurance,0,1,0,1,1,0,85
1209,1957,0.1641,4978,155.663,3.227513995,817,500 Educ,500,,"Education, Training, Employment, Social Services",1,0,0,0,0,0,85
1210,1957,0.1641,0,0,,0,500 TF/R,500,500.1,"Education, Training, Employment, Social Services- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,85
1211,1957,0.1641,1901,637.057,50.40007911,312,501 ElEd,500,501,"Elementary, Secondary, and Vocational Education",0,1,0,1,1,0,85
1212,1957,0.1641,60,-8.59379,-12.45476812,10,502 HiEd,500,502,Higher Education,0,1,0,1,0,1,85
1213,1957,0.1641,426,167.404,64.63474903,70,503 Resh,500,503,Research and General Education Aids,0,1,0,1,1,0,85
1214,1957,0.1641,2193,-669.68,-23.39084876,360,504 Trng,500,504,Training and Employment,0,1,0,1,1,0,85
1215,1957,0.1641,79,-2.95447,-3.603012195,13,505 Othr,500,505,Other Labor Services,0,1,0,1,1,0,85
1216,1957,0.1641,316,32.4299,11.41897887,52,506 SoSv,500,506,Social Services,0,1,0,1,1,0,85
1217,1957,0.1641,3753,833.455,28.54297945,616,550 Heth,550,,Health,1,0,0,0,0,0,85
1218,1957,0.1641,0,0,,0,550 TF/R,550,550.1,Health- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1219,1957,0.1641,3644,818.582,28.97635398,598,551 Hlth,550,551,Health Care Services,0,1,0,1,0,1,85
1220,1957,0.1641,0,0,,0,552 HRes,550,552,Health Research and Training,0,1,0,1,1,0,85
1221,1957,0.1641,109,14.8725,15.82180851,18,554 Osha,550,554,Consumer and Occupational Health and Safety,0,1,0,1,1,0,85
1222,1957,0.1641,0,0,,0,571 MedC,571,,Medicare,1,1,0,1,0,1,85
1223,1957,0.1641,28549,2373.94,9.069493792,4685,600 IncS,600,,Income Security,1,0,0,0,0,0,85
1224,1957,0.1641,0,0,,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1225,1957,0.1641,4156,951.198,29.68782772,682,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,85
1226,1957,0.1641,3595,-266.831,-6.909140342,590,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,85
1227,1957,0.1641,10018,1212.97,13.77592277,1644,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,85
1228,1957,0.1641,633,14.2909,2.308707593,104,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,85
1229,1957,0.1641,609,84.7322,16.17026718,100,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,85
1230,1957,0.1641,9536,377.576,4.122458784,1565,609 Othr,600,609,Other income security,0,1,0,1,0,1,85
1231,1957,0.1641,45338,1482.33,3.380070687,7440,651 SSec,651,,Social Security,1,1,0,1,0,1,85
1232,1957,0.1641,33382,-928.915,-2.707338754,5478,700 Vets,700,,Veterans' Benefits and Services,1,0,0,0,0,0,85
1233,1957,0.1641,0,0,,0,700 TF/R,700,700.1,Veterans' Benefits and Services- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1234,1957,0.1641,21688,-657.138,-2.940872678,3559,701 VetI,700,701,Income Security for Veterans,0,1,0,1,0,1,85
1235,1957,0.1641,5606,-247.013,-4.220280198,920,702 VetE,700,702,"Veterans Education, Training, and  Rehabilitation",0,1,0,1,0,1,85
1236,1957,0.1641,5027,46.3856,0.931250753,825,703 Hosp,700,703,Hospital and Medical Care for Veterans,0,1,0,1,1,0,85
1237,1957,0.1641,0,0,,0,704 VetH,700,704,Veterans Housing,0,1,0,0,0,0,85
1238,1957,0.1641,1060,-71.1501,-6.290901857,174,705 VetO,700,705,Other Veterans Benefits and Services,0,1,0,1,1,0,85
1239,1957,0.1641,1596,-2.65402,-0.165979987,262,750 Just,750,,Justice Administration,1,0,0,0,0,0,85
1240,1957,0.1641,0,0,,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1241,1957,0.1641,1133,-16.9873,-1.477156522,186,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,85
1242,1957,0.1641,249,15.9665,6.852575107,41,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,85
1243,1957,0.1641,213,-1.63324,-0.763196262,35,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,85
1244,1957,0.1641,0,0,,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,85
1245,1957,0.1641,11048,1155.6,11.68216741,1813,800 Govt,800,,General Government,1,0,0,0,0,0,85
1246,1957,0.1641,475,-694.086,-59.37433704,78,801 Lege,800,801,Legislative Functions,0,1,0,1,1,0,85
1247,1957,0.1641,79,3.36664,4.488853333,13,802 Exec,800,802,Executive Direction and Management,0,1,0,1,1,0,85
1248,1957,0.1641,2906,-64.1587,-2.160225589,477,803 Fisc,800,803,Central Fiscal Operations,0,1,0,1,1,0,85
1249,1957,0.1641,1675,462.154,38.10008244,275,804 Prop,800,804,General Property and Records Management,0,1,0,1,1,0,85
1250,1957,0.1641,3820,1690.63,79.37230047,627,805 Pers,800,805,Central Personnel Management,0,1,0,1,1,0,85
1251,1957,0.1641,1986,33.3698,1.708643113,326,806 Asst,800,806,General Purpose Fiscal Assistance,0,1,0,1,1,0,85
1252,1957,0.1641,103,-275.671,-72.73641161,17,808 Othr,800,808,Other General Government,0,1,0,1,1,0,85
1253,1957,0.1641,0,0,,0,809 Dedu,800,809,Deductions for Offsetting Receipts,0,1,0,0,0,0,85
1254,1957,0.1641,44527,1247.07,2.881400185,7307,900 NetI,900,,Net Interest,1,0,0,0,0,0,85
1255,1957,0.1641,44143,1242.42,2.89601641,7244,901 Inte,900,901,Interest on the Public Debt,0,1,0,1,0,1,85
1256,1957,0.1641,0,0,,0,902 OnBT,900,902,Interest Received by On-budget Trust Funds,0,1,0,0,0,0,85
1257,1957,0.1641,0,0,,0,903 OfBT,900,903,Interest Received by Off-budget Trust Funds,0,1,0,0,0,0,85
1258,1957,0.1641,383,4.6455,1.225725594,63,908 Othr,900,908,Other Interest,0,1,0,0,0,0,85
1259,1957,0.1641,0,0,,0,909 Invst,900,909,Other Investment Income,0,1,0,0,0,0,85
1260,1957,0.1641,0,0,,0,950 Undt,950,,Undistributed Offsetting Receipts,1,0,0,0,0,0,85
